# Water quality, monthly mean per site, from the Waterbase v2025_1 disaggregated data.
# German sites on a study river within 50 km of a study reactor.
# Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,month,mean_value,n_samples
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2018,6,10.8,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2019,7,11.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2020,4,11.0,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2021,5,11.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2022,5,11.9,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,water_temperature,2023,6,11.5,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2012,7,12.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2012,11,11.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2013,6,12.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2013,10,12.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2014,6,13.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2014,10,12.7,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2015,7,13.2,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2015,9,12.7,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2016,7,13.4,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2016,10,12.8,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2017,7,13.2,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2017,11,12.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2018,5,13.3,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2018,11,13.1,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2019,5,12.8,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2019,9,13.0,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2020,6,13.4,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2020,10,13.1,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2021,6,13.9,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2021,10,13.1,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2022,7,13.4,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2022,9,13.2,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2023,2,12.8,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2023,4,13.0,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2023,5,12.8,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,water_temperature,2023,9,13.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2008,6,10.8,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2009,6,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2010,4,10.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2012,11,10.7,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2013,7,10.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2013,10,10.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2014,7,10.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2014,11,10.7,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2015,8,10.7,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2015,9,10.8,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2016,5,10.8,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2016,10,10.8,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2017,6,11.0,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2017,10,11.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2018,7,11.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2018,11,10.8,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2019,4,11.2,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2019,9,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2020,7,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2020,10,11.0,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2021,7,11.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2021,9,11.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2022,6,11.6,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2022,11,10.9,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2023,5,11.3,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2023,7,12.3,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2023,9,11.3,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2024,7,11.1,1
DEGM_DEBY_4120622300012,KEIN NAME,NAME,49.79405,9.6295,Main,downstream,Grafenrheinfeld,staggered_treatment,35.2,25-50,water_temperature,2024,9,10.9,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2008,5,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2008,9,11.4,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2010,3,11.1,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2010,7,11.3,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2011,4,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2011,9,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2012,3,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2012,9,11.4,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2013,5,11.5,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2013,9,11.2,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2014,7,11.7,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2014,11,11.4,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2016,5,11.3,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2016,8,11.9,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2018,6,11.8,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2018,11,11.8,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2019,6,11.9,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2020,10,11.6,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2021,3,11.3,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2022,2,11.7,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2022,4,11.5,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2023,5,11.6,1
DEGM_DEHB_15_26,FLB123,NAME,53.2144,8.50994,Weser,downstream,Grohnde,control,143.6,>50,water_temperature,2024,4,11.8,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2008,4,11.7,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2008,9,12.3,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2009,9,12.1,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2010,3,11.8,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2010,7,11.8,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2011,4,11.8,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2011,9,12.0,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2012,4,11.7,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2012,10,12.0,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2013,5,11.9,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2013,9,11.9,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2015,4,12.1,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2015,9,12.5,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2017,8,12.4,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2019,11,13.7,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2020,11,12.2,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2021,3,12.3,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2022,2,12.1,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2022,3,12.2,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2023,4,12.4,1
DEGM_DEHB_15_72,FLB433D,NAME,53.07777,8.88911,Weser,downstream,Grohnde,control,120.5,>50,water_temperature,2024,4,12.7,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2013,4,10.8,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2013,10,10.9,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2014,4,11.1,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2014,9,11.0,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2015,4,10.7,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2015,10,11.3,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2016,4,10.5,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2016,9,11.2,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2017,4,11.2,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2017,10,11.2,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2018,4,11.0,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2018,10,12.0,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2019,4,11.2,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2019,10,11.4,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2020,4,11.4,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2020,10,11.5,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2021,4,11.3,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2021,10,11.3,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2022,4,11.4,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2022,10,11.6,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2023,4,11.6,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2023,10,11.7,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2024,4,11.8,1
DEGM_DEHH_1947,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2024,10,11.5,1
DEGM_DEHH_N_5869,NINCOPER STRASSE,NAME,53.51387,9.8021,Elbe,upstream,,,,,water_temperature,2012,10,11.2,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2012,4,10.8,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2013,4,11.0,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2014,11,11.0,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2015,9,10.9,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2016,4,11.2,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2017,5,10.9,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2018,5,11.7,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2019,6,11.7,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2020,3,11.5,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2021,6,12.1,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2021,11,10.9,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2022,6,11.1,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2023,6,11.3,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2023,11,11.3,1
DEGM_DENI_40000953,AHER KAEMPE,NAME,52.18564,9.12891,Weser,downstream,Grohnde,control,22.2,10-25,water_temperature,2024,7,11.2,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2012,4,9.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2012,9,13.1,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2013,5,10.0,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2013,9,12.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2014,3,10.8,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2014,10,13.8,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2015,4,10.6,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2015,9,13.4,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2016,4,10.5,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2016,10,12.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2017,3,11.3,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2017,11,13.4,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2018,5,10.7,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2018,10,14.6,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2019,4,11.3,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2019,11,13.5,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2020,5,11.5,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2020,11,13.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2021,6,11.4,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2021,9,13.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2022,6,12.1,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2022,9,14.2,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2023,3,12.1,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2023,9,14.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2024,3,11.2,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2024,5,11.9,1
DEGM_DENI_40510790,BEXTEN,NAME,52.34246,7.37369,Ems,upstream,,,,,water_temperature,2024,10,15.3,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2012,8,11.8,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2013,5,12.1,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2014,4,12.0,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2015,4,12.4,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2016,10,12.2,1
DEGM_DENW_100135602,PH 34N   JOESSEN,NAME,52.39755,8.99847,Weser,downstream,Grohnde,control,47.3,25-50,water_temperature,2016,11,12.4,1
